brand_name,os,screen_size,4g,5g,main_camera_mp,selfie_camera_mp,int_memory,ram,battery,weight,release_year,days_used,new_price,used_price
Lenovo,Android,13.49,yes,no,13,8,32,4,3000,158,2014,618,429.66,171.76
Lenovo,Android,13.49,no,no,5,0.3,16,4,2500,161,2014,1081,161.26,48.24
Lenovo,Android,15.24,yes,no,16,5,32,4,4000,179,2014,808,430.74,129.31
Lenovo,Android,12.7,yes,no,13,5,16,4,2500,180,2014,675,149.61,59.8
Lenovo,Android,13.18,no,no,13,5,32,4,2000,146,2014,610,148.26,59.41
Lenovo,Android,15.24,no,no,8,1.6,32,4,3000,171.5,2014,859,180.72,54.13
Lenovo,Android,15.24,no,no,8,0.3,32,4,2500,192,2014,865,121.63,36.55
Lenovo,Android,12.7,no,no,5,0.3,16,4,2000,165,2014,999,111.65,33.64
Lenovo,Android,10.16,no,no,2,1.8,16,4,1300,121,2014,884,50.43,15.12
Lenovo,Android,10.95,no,no,5,0.3,16,4,2000,145,2014,958,69.81,20.83
Lenovo,Android,25.56,no,no,5,2,16,4,6340,550,2014,898,189.21,56.73
Lenovo,Android,20.32,no,no,5,2,32,4,4200,360,2014,1012,139.43,41.95
Lenovo,Android,17.78,no,no,5,2,32,4,3450,320,2014,573,118.35,59.25
Lenovo,Android,17.78,no,no,2,0.3,32,4,3500,327,2014,543,82.13,41.03
Lenovo,Android,25.56,no,no,8,1.6,16,4,9000,615,2014,954,259.97,77.82
Lenovo,Android,13.18,no,no,8,1.6,16,4,4000,190,2014,946,252.38,75.79
Lenovo,Android,12.7,no,no,13,5,16,4,2000,140,2014,721,199.93,80.14
Lenovo,Android,11.27,no,no,8,0.3,32,4,3000,151,2014,898,168.38,50.68
Lenovo,Android,15.24,no,no,5,0.3,32,4,2500,196,2014,904,131.86,39.6
Lenovo,Android,12.7,no,no,8,1.6,32,4,2250,163.3,2014,802,139.14,41.72
Lenovo,Android,15.24,no,no,8,1.6,32,4,3000,170,2013,655,219.56,87.75
Lenovo,Android,11.27,no,no,8,0.3,32,4,2000,126,2013,1033,271.65,81.44
Lenovo,Android,13.49,yes,no,13,5,16,4,3000,145.2,2013,780,481.46,192.42
Lenovo,Android,25.56,no,no,5,1.6,16,4,9000,605,2013,766,217.97,87.4
Lenovo,Android,20.32,no,no,5,1.6,16,4,6000,401,2013,602,190,76
Lenovo,Android,10.95,no,no,3.15,1,16,4,2500,159,2013,917,78.91,23.91
Lenovo,Android,12.7,no,no,13,5,16,4,2000,121,2013,986,420.54,126.15
Lenovo,Android,17.78,no,no,5,1.6,16,4,3450,244.9,2013,574,131.81,65.74
Lenovo,Android,13.49,no,no,5,0.3,16,4,2250,184,2013,582,149.48,74.93
Lenovo,Android,10.95,no,no,5,0.3,16,4,2000,130,2013,944,151.49,45.36
Lenovo,Android,12.7,no,no,8,0.3,16,4,4000,176,2013,630,189.07,75.58
Lenovo,Android,11.27,no,no,12,2,16,4,2000,143,2013,818,232.17,69.82
Lenovo,Android,10.16,no,no,5,1,16,4,1500,131,2013,542,69.17,34.73
Lenovo,Android,8.41,no,no,2,1,512,0.25,1300,112,2013,987,69.54,20.66
Lenovo,Android,13.18,no,no,8,2,16,4,2250,159,2013,668,250.3,100.12
Lenovo,Android,17.78,no,no,5,0.3,16,4,3500,339,2013,899,178.6,53.47
Lenovo,Android,17.78,no,no,6.5,0.3,16,4,3500,340,2013,801,151.55,45.52
Lenovo,Android,13.49,no,no,13,2,16,4,2500,162,2013,740,358.93,143.75
Lenovo,Android,12.7,no,no,8,0.3,16,4,2250,176,2013,549,230.61,115.25
Lenovo,Android,17.78,no,no,3.15,0.3,16,4,3550,400,2013,890,148.71,44.76
Lenovo,Android,12.7,no,no,8,0.3,16,4,2250,165.4,2013,893,140.11,41.94
Lenovo,Android,10.95,no,no,8,1,16,4,2000,151,2013,551,109.99,55.21
Lenovo,Android,10.95,no,no,5,1,16,4,2000,155,2013,638,119.61,47.76
Lenovo,Android,10.16,no,no,3.15,1,512,0.25,1500,134,2013,836,90.49,27.1
Lenovo,Android,10.95,no,no,8,1,16,4,2000,140,2013,627,228.88,91.58
LG,Android,15.88,yes,no,8,13,128,4,4000,183,2019,369,951.52,617.09
LG,Android,15.4,yes,no,8,13,128,4,3500,167,2019,310,620.2,404.68
LG,Android,15.4,yes,no,16,8,64,4,3000,159,2019,518,397.21,198.5
LG,Android,15.88,yes,no,13,5,64,4,3300,169,2018,586,802.01,401.07
LG,Android,2.86,no,no,13,5,16,4,240,79,2018,598,260.45,130.1
LG,Android,15.4,yes,no,16,8,32,4,3000,158,2018,591,401.55,200.79
LG,Android,15.4,yes,no,16,8,32,4,3000,156,2018,668,499.82,199.93
LG,Android,15.56,yes,no,16,5,64,4,3300,172,2018,394,417.74,271.14
LG,Android,13.18,yes,no,13,5,32,4,3000,169,2018,487,269.58,134.84
LG,Android,15.56,yes,no,13,5,32,4,3300,172,2018,716,248.77,99.4
LG,Android,15.56,yes,no,13,8,64,4,3300,171,2018,445,299.96,150.13
LG,Android,15.24,yes,no,13,8,128,4,3300,157,2018,492,699.52,349.78
LG,Android,13.49,yes,no,13,5,64,4,3000,145,2018,494,180.21,89.83
LG,Android,15.4,yes,no,13,8,128,4,3000,162,2018,696,408.24,163.5
LG,Android,15.24,yes,no,13,5,256,4,3300,158,2018,366,650.05,422.99
LG,Android,13.18,yes,no,13,8,32,4,3000,162,2018,545,149.54,74.93
LG,Android,13.18,yes,no,13,5,32,4,3000,172.3,2018,478,200.63,100.3
LG,Android,15.24,yes,no,13,5,128,4,3300,158,2017,860,418.31,125.27
LG,Android,13.02,yes,no,13,5,32,4,3000,146,2017,743,249.57,99.79
LG,Android,13.49,yes,no,13,5,64,4,3000,149,2017,746,151.66,60.54
LG,Android,20.32,yes,no,5,5,32,4,3000,290,2017,730,348.82,139.52
LG,Android,13.02,yes,no,16,5,32,4,4100,166.5,2017,616,280.74,112.25
LG,Android,13.81,yes,no,13,5,32,4,3300,163,2017,588,271.33,135.69
LG,Android,13.49,yes,no,13,5,16,4,4500,164,2017,576,179.99,89.82
LG,Android,8.57,yes,no,13,5,16,4,430,150,2017,589,350.99,175.5
LG,Android,2.86,no,no,13,5,16,4,240,46,2017,810,171.04,51.27
LG,Android,13.81,yes,no,13,5,32,4,3080,150,2017,613,261.57,104.69
LG,Android,13.81,yes,no,13,5,16,4,3200,149,2016,911,199.63,59.72
LG,Android,13.18,yes,no,8,5,16,4,2800,141.8,2017,611,89.89,35.91
LG,Android,13.18,yes,no,13,5,16,4,2660,140,2016,961,160.8,48.41
LG,Android,13.18,yes,no,13,5,16,4,2800,144,2016,864,209.25,62.66
LG,Android,12.7,yes,no,13,5,16,4,2500,144,2016,632,160.05,64.09
LG,Android,12.7,yes,no,8,5,16,4,2500,143,2017,642,99.3,39.85
LG,Android,12.7,yes,no,5,5,32,4,2500,138,2016,803,117.67,35.3
LG,Android,10.95,yes,no,5,2,32,4,2100,132,2016,549,100.33,50.26
LG,Android,25.56,yes,no,5,5,32,4,2660,510,2016,702,271.7,108.78
LG,Android,13.81,yes,no,12.3,5,32,4,3200,174,2016,859,349.63,105.05
LG,Android,12.7,yes,no,8,5,16,4,2100,122,2016,862,180.08,53.99
LG,Android,13.49,yes,no,13,5,16,4,2800,133,2016,661,159.55,63.81
LG,Android,13.49,yes,no,13,5,16,4,2800,133,2016,681,199.26,79.78
LG,Android,13.49,yes,no,12.3,8,32,4,3000,150,2016,1015,240.14,71.97
LG,Android,20.32,yes,no,5,5,16,4,2660,143,2016,574,351.07,175.54
LG,Android,20.32,yes,no,5,5,16,4,4800,309,2016,738,222.22,88.82
LG,Android,13.18,yes,no,13,5,16,4,4100,139,2016,556,130.83,65.18
LG,Android,12.7,yes,no,8,5,16,4,2100,121,2016,813,69.04,20.75
LG,Android,13.81,yes,no,13,5,16,4,2900,146,2016,706,178.57,71.6
LG,Android,13.81,yes,no,13,5,16,4,3000,144.6,2016,554,151.31,75.62
LG,Android,12.7,yes,no,5,2,32,4,1900,128,2016,986,120.32,36.1
LG,Android,10.95,yes,no,5,0.3,32,4,1940,127,2016,924,99.39,29.77
LG,Android,13.18,yes,no,12.3,8,32,4,2800,156,2016,981,348.94,104.61
LG,Android,13.18,yes,no,12.3,8,32,4,2800,159,2016,726,299.19,119.69
LG,Android,13.02,yes,no,12.3,8,16,4,2520,118,2016,741,211.23,84.6
LG,Android,24.92,yes,no,13,8,16,4,2300,120,2016,872,129.98,39.22
LG,Android,12.7,yes,no,8,5,32,4,2125,157,2016,824,118.6,35.66
LG,Android,13.81,yes,no,13,8,16,4,3000,145,2016,849,170.87,51.16
LG,Android,13.18,yes,no,13,5,16,4,2300,142,2016,809,170.31,50.95
LG,Android,12.7,yes,no,5,5,32,4,2125,161,2016,578,109.71,54.99
LG,Android,10.95,yes,no,5,2,32,4,1940,120,2016,1033,100.61,30.21
LG,Android,13.49,no,no,13,8,16,4,3000,158,2015,663,189.17,75.61
LG,Android,13.81,yes,no,13,5,16,4,3000,169.8,2015,599,190.96,95.37
LG,Android,3.02,no,no,8,5,16,4,410,62,2015,914,268.58,80.49
LG,Android,3.02,no,no,8,5,16,4,410,66.5,2015,714,239.1,95.76
LG,Android,8.57,yes,no,8,5,16,4,570,92.7,2015,985,268.62,80.58
LG,Android,13.81,yes,no,16,5,32,4,3000,192,2015,867,249.58,74.73
LG,Android,13.02,yes,no,12.3,5,16,4,2700,136,2015,983,269.24,80.86
LG,Android,12.7,yes,no,13,8,16,4,2050,150,2015,565,189.64,94.85
LG,Android,25.56,yes,no,5,2,16,4,7400,489,2015,981,250,74.97
LG,Android,20.32,yes,no,5,2,32,4,4200,347,2015,709,300.55,120.28
LG,Android,7.94,yes,no,3.15,0.3,16,4,1700,143,2015,1002,150.15,44.96
LG,Android,10.95,yes,no,5,0.3,32,4,1900,138.9,2015,713,90.25,36.2
LG,Android,12.7,no,no,8,5,32,4,2540,155,2015,881,131.6,39.34
LG,Android,13.02,yes,no,8,5,32,4,2300,139,2015,821,159.73,47.83
LG,Others,7.62,no,no,1.3,5,32,0.25,950,125,2015,742,108.54,43.28
LG,Others,7.62,no,no,1.3,5,32,0.25,950,125,2015,674,100.95,40.34
LG,Android,12.7,yes,no,8,5,32,4,2540,136,2015,798,151.84,60.66
LG,Android,13.49,yes,no,16,8,32,4,3000,155,2015,570,280.19,140.06
LG,Android,13.49,yes,no,16,8,32,4,3000,155,2015,617,300.84,120.34
LG,Android,13.81,yes,no,8,5,32,4,3000,165.9,2015,746,179.34,71.79
LG,Android,13.81,yes,no,13,5,32,4,3000,163,2015,814,250.19,75.07
LG,Android,12.7,yes,no,8,2.1,16,4,2610,135,2015,980,220.64,66.22
LG,Android,12.86,no,no,5,1.3,16,4,400,63,2014,1076,90.38,27.27
LG,Android,12.7,yes,no,8,5,32,4,2540,137,2015,930,139.46,41.81
LG,Android,11.27,yes,no,8,1,32,4,2100,124.4,2015,1003,121.63,36.34
LG,Android,10.95,yes,no,5,0.3,32,4,1900,140,2015,696,120.17,48.16
LG,Android,10.16,yes,no,5,0.3,16,4,1900,128,2015,652,90.93,36.56
LG,Android,13.49,yes,no,13,2.1,16,4,3000,152,2015,561,270.41,135.22
LG,Android,10.95,yes,no,5,0.3,16,4,2100,138.9,2014,695,50.87,20.43
LG,Android,12.7,no,no,8,1.3,32,4,2460,140.45,2014,959,130.93,39.21
LG,Android,10.95,no,no,8,0.3,16,4,1820,153.7,2014,778,99.78,39.93
LG,Android,13.49,yes,no,13,2.1,32,4,3000,149,2014,588,250.83,125.48
LG,Android,14.13,yes,no,13,2.1,32,4,3000,182,2014,776,252.16,100.9
LG,Android,10.95,yes,no,5,0.3,16,4,2100,129.6,2014,1025,102,30.55
LG,Android,10.64,no,no,5,0.3,16,4,1540,119,2014,890,90.76,27.39
LG,Android,10.64,no,no,5,0.3,16,4,1700,140.45,2014,564,91.69,45.86
LG,Android,13.49,no,no,13,1.3,32,4,3000,163,2014,1000,238.69,71.7
LG,Android,12.7,no,no,8,1,32,4,2540,137,2014,646,101.47,40.63
LG,Android,10.95,no,no,8,0.3,16,4,1900,145,2014,708,110.07,44.12
LG,Android,20.32,yes,no,5,1.3,16,4,4200,344,2014,775,238.21,95.38
LG,Android,13.81,yes,no,8,1.3,32,4,3200,167,2014,1009,270.17,81.03
LG,Android,13.02,yes,no,13,2.1,32,4,2610,146.8,2014,952,360.98,108.38
LG,Android,17.78,yes,no,5,0.3,16,4,4000,294.8,2014,708,189.3,75.94
LG,Android,10.16,no,no,3.15,0.3,16,4,1900,142,2014,715,101.94,40.98
LG,Android,7.94,no,no,2,1.3,16,4,1540,140.45,2014,952,61.35,18.48
LG,Android,13.81,yes,no,8,1.3,32,4,3200,168.1,2014,1048,298.72,89.78
LG,Android,13.49,yes,no,13,2.1,32,4,3000,154,2014,752,331.01,132.27
LG,Android,12.7,no,no,8,1.3,32,4,2540,140.45,2014,801,210.11,63.18
LG,Android,12.7,yes,no,8,1.3,32,4,2540,134,2014,780,189.45,75.79
LG,Android,10.64,no,no,5,0.3,16,4,2100,127,2014,563,189.68,94.66
LG,Android,13.49,yes,no,13,2.1,32,4,3000,149.7,2014,909,299.56,89.88
LG,Android,13.49,yes,no,13,2.1,16,4,3000,149,2014,688,298.78,119.61
LG,Android,11.27,yes,no,8,1.3,32,4,3000,136.1,2014,980,129.55,38.8
LG,Android,25.56,yes,no,5,1.3,16,4,8000,535.8,2014,569,270.69,135.54
LG,Android,25.56,no,no,5,1.3,16,4,8000,523,2014,910,261.43,78.56
LG,Android,20.32,no,no,5,1.3,16,4,4200,342,2014,782,221.46,88.46
LG,Android,17.78,no,no,3.15,1.3,32,4,4000,293,2014,1015,159.43,47.93
LG,Android,12.7,no,no,5,0.3,16,4,2540,140.45,2014,722,119.88,47.96
LG,Android,11.27,yes,no,5,0.3,32,4,2440,123.9,2014,1005,219.14,65.69
LG,Android,10.64,no,no,5,0.3,16,4,2100,126,2014,751,151.03,60.38
LG,Android,20.8,yes,no,5,1.3,16,4,4600,339.9,2014,996,218.35,65.46
LG,Android,10.95,yes,no,5,0.3,16,4,2440,129.6,2014,592,198.64,99.2
LG,Android,11.27,yes,no,13,1.3,32,4,2440,121,2014,632,239.36,95.7
LG,Android,11.27,yes,no,8,1.3,32,4,2440,121,2014,888,180.25,54.14
LG,Android,11.27,no,no,8,1.3,32,4,2440,121,2014,646,159.68,64.01
LG,Android,11.27,no,no,5,0.3,32,4,2540,125,2014,597,290.03,145.16
LG,Android,11.27,no,no,5,1.3,32,4,2540,126,2014,1018,170.05,50.96
LG,Android,10.95,no,no,5,0.3,16,4,2100,124,2014,1091,150.23,45.06
LG,Android,10.95,no,no,5,0.3,16,4,2100,126.6,2014,601,128.97,51.5
LG,Android,8.41,no,no,3.15,1.3,16,4,2540,114,2014,646,79.66,31.97
LG,Android,8.41,no,no,3.15,1.3,16,4,2540,113.4,2014,778,90.58,36.07
LG,Android,14.13,yes,no,13,2.1,16,4,3200,172,2014,853,310.28,92.95
LG,Android,7.62,no,no,2,1.3,16,4,1540,104.6,2014,673,91.09,36.37
LG,Android,10.16,yes,no,5,0.3,16,4,2460,159.9,2014,744,229.25,91.73
LG,Android,13.49,yes,no,13,2.1,32,4,3140,167,2013,662,250.91,100.33
LG,Android,25.24,yes,no,8,1.3,16,4,2300,130,2013,633,261.47,104.59
LG,Android,15.24,yes,no,13,2.1,32,4,3500,177,2013,984,359.86,107.96
LG,Others,10.16,no,no,5,1.3,16,4,1540,122.5,2013,1093,150.27,45.1
LG,Android,13.49,no,no,8,1.3,32,4,3140,161,2013,803,250.23,74.97
LG,Android,13.49,no,no,8,1.3,32,4,3140,161,2013,670,240.54,96.18
LG,Android,7.94,no,no,3.15,1.3,16,4,1540,110,2013,949,70.39,21.17
LG,Android,20.8,no,no,5,1.3,16,4,4600,338,2013,780,301.47,120.62
LG,Android,13.02,yes,no,13,2.1,16,4,3000,143,2013,1077,270.51,81.26
LG,Android,11.27,no,no,8,1.3,32,4,2150,120,2013,880,250.86,75.18
LG,Android,10.16,yes,no,5,0.3,32,4,2460,169.8,2013,914,260.33,78.19
LG,Android,11.27,no,no,13,1.3,16,4,2280,141.2,2013,668,268.96,107.73
LG,Android,8.89,no,no,3.15,1.3,16,4,1700,125,2013,592,110.43,55.2
LG,Android,8.89,no,no,3.15,1.3,16,4,1700,125,2013,1008,109.77,32.96
LG,Android,7.94,no,no,3.15,1.3,16,4,1540,110,2013,941,59.36,17.83
LG,Android,10.16,yes,no,5,0.3,16,4,2460,113.4,2013,703,99.11,39.7
LG,Android,10.64,yes,no,5,1.3,32,4,2460,129,2013,718,269.93,108.01
LG,Android,11.27,yes,no,8,1.3,32,4,2540,133.2,2013,970,149.39,44.96
LG,Android,10.95,yes,no,5,1.3,16,4,2460,126,2013,910,202.04,60.66
LG,Android,10.64,yes,no,5,1.3,32,4,2150,131,2013,646,221.6,88.73
LG,Android,13.49,yes,no,13,2.1,16,4,3140,172,2013,733,399.73,159.93
LG,Android,10.64,no,no,8,0.3,16,4,2460,115.5,2013,644,150.71,60.18
LG,Android,10.64,no,no,8,0.3,16,4,2460,118,2013,565,181.16,90.62
LG,Android,10.16,no,no,5,1.3,16,4,1700,100,2013,723,119.83,47.91
LG,Android,10.16,no,no,5,1.3,16,4,1700,103.3,2013,1057,141.85,42.49
LG,Android,7.94,no,no,3.15,1.3,16,4,1540,110,2013,810,90.92,27.19
LG,Android,7.94,no,no,3.15,1.3,16,4,1540,107,2013,1054,89.9,26.96
LG,Android,7.62,no,no,2,1.3,16,4,1540,105,2013,631,58.2,23.22
LG,Others,5.4,no,no,1.3,1.3,16,4,1700,92,2013,766,39.03,15.82
LG,Others,5.4,no,no,1.3,1.3,128,4,1500,97,2013,564,90.32,45.32
Meizu,Android,15.56,yes,no,,20,64,4,4000,170,2019,295,199.56,138.09
Meizu,Android,19.84,yes,no,13,13,32,4,3000,150,2018,635,109.98,44.06
Meizu,Android,19.84,yes,no,13,8,16,4,3000,150,2018,698,89.21,35.8
Meizu,Android,15.24,yes,no,13,8,64,4,3600,168,2018,605,200.25,80.08
Meizu,Android,15.56,yes,no,13,20,128,4,3210,160,2018,653,199.54,80
Meizu,Android,13.81,yes,no,13,5,64,4,3100,159,2018,712,148.45,59.47
Meizu,Android,13.81,yes,no,13,5,32,4,3200,145,2018,606,99.66,39.85
Meizu,Android,15.24,yes,no,13,20,64,4,3100,154,2018,726,299.43,119.59
Meizu,Android,15.24,yes,no,13,20,128,4,3010,152,2018,576,408.45,204.13
Meizu,Android,16.03,yes,no,13,20,256,4,3570,182,2018,513,481.42,240.74
Meizu,Android,19.84,yes,no,13,8,16,4,3070,140,2018,564,139.92,69.92
Meizu,Android,13.81,yes,no,13,8,32,4,3300,145,2018,520,129.67,64.83
Meizu,Android,27.78,yes,no,13,20,64,4,3500,177,2018,530,480.75,240.3
Meizu,Android,20,yes,no,13,20,64,4,3000,152,2018,588,399.92,199.98
Meizu,Android,20,yes,no,12,20,64,4,3000,145,2018,722,240.77,96.26
Meizu,Android,28.42,yes,no,13,8,64,4,3360,160,2018,637,278.52,111.25
Meizu,Android,13.81,yes,no,16,8,32,4,3000,160,2018,675,148.96,59.55
Meizu,Android,13.02,yes,no,13,8,32,4,3070,143,2017,764,130.55,52.16
Meizu,Android,13.49,yes,no,12.5,16,16,4,4000,173,2017,786,171.49,68.44
Meizu,Android,13.81,yes,no,12,16,64,4,3500,170,2017,848,500.03,150.15
Meizu,Android,13.02,yes,no,12,16,64,4,3000,163,2017,785,400.22,160.08
Meizu,Android,12.7,yes,no,8,5,16,4,3235,135,2017,801,139.18,41.72
Meizu,Android,13.49,yes,no,13,8,64,4,3400,155,2017,650,209.97,84.06
Meizu,Android,13.02,yes,no,13,5,16,4,3000,143,2017,606,129.29,51.71
Meizu,Android,13.49,yes,no,13,5,16,4,3060,175,2016,789,189.84,76.01
Meizu,Android,13.81,yes,no,12,5,64,4,3400,158,2016,762,550.72,220.14
Meizu,Android,13.49,yes,no,16,5,16,4,3150,149,2016,718,188,75.1
Meizu,Android,12.7,yes,no,13,5,32,4,2760,139,2016,908,160.21,48.12
Meizu,Android,13.49,yes,no,13,5,32,4,3260,158,2016,1054,189.2,56.91
Meizu,Android,13.02,yes,no,12,5,64,4,3060,163,2016,1084,429.35,128.81
Meizu,Android,13.02,yes,no,13,5,32,4,3060,138,2016,931,121.14,36.36
Meizu,Android,15.24,yes,no,13,5,64,4,3060,189,2016,757,270.3,108.04
Meizu,Android,13.49,yes,no,13,5,32,4,3060,172,2016,704,220.93,88.37
Meizu,Android,13.49,yes,no,12,5,32,4,3060,155,2016,606,298.24,119.23
Meizu,Android,12.7,yes,no,13,5,32,4,3060,138,2016,789,119.59,47.82
Meizu,Android,12.7,yes,no,13,5,32,4,3060,132,2016,869,129.55,38.94
Meizu,Android,13.02,yes,no,21,5,32,4,2560,160,2016,1063,409.41,122.62
Meizu,Android,13.49,yes,no,13,5,32,4,3060,163,2016,959,180.44,54.15
Meizu,Android,13.49,yes,no,13,5,16,4,3140,149,2015,966,170.9,51.19
Meizu,Android,13.81,yes,no,21,5,32,4,3050,168,2015,752,388.89,155.49
Meizu,Android,12.7,yes,no,13,5,16,4,3095,131,2015,791,129.04,51.73
Meizu,Android,13.49,yes,no,20.7,5,16,4,3150,149,2015,944,208.75,62.65
Meizu,Android,13.49,yes,no,13,5,16,4,3095,149,2015,725,201.15,80.55
Meizu,Android,13.49,yes,no,13,5,16,4,,145,2014,986,129.49,38.67
Meizu,Android,12.7,yes,no,13,5,32,4,2500,128,2015,629,99.9,39.92
Meizu,Android,13.49,yes,no,20.7,5,16,4,,158,2014,1043,399.67,119.86
Meizu,Android,18.42,yes,no,20.7,2,16,4,,147,2014,1007,339.04,101.65
Meizu,Android,12.86,no,no,8,2,16,4,2400,143,2013,878,370.37,111.16
Micromax,Android,12.7,yes,no,8,5,16,4,4000,151,2017,664,100.38,40.24
Micromax,Android,13.49,yes,no,13,5,32,4,4000,162,2017,607,140.94,56.27
Micromax,Android,10.16,yes,no,2,0.3,16,4,1300,120,2017,645,49.77,19.81
Micromax,Android,13.49,yes,no,13,13,128,4,3200,164,2017,879,359.7,107.78
Micromax,Android,10.95,yes,no,5,2,32,4,1800,140,2017,742,59.41,23.88
Micromax,Android,13.49,yes,no,8,5,32,4,3000,151,2017,859,101.49,30.4
Micromax,Android,12.7,yes,no,8,2,32,4,4000,151,2017,868,91.01,27.29
Micromax,Android,10.95,yes,no,5,2,32,4,1800,151,2017,808,79.96,23.95
Micromax,Android,10.95,yes,no,5,2,32,4,1800,156,2016,901,70.65,21.1
Micromax,Android,10.16,yes,no,5,2,32,4,1600,159,2016,564,59.41,29.74
Micromax,Android,12.7,yes,no,5,2,32,4,2000,165,2016,958,72.05,21.65
Micromax,Android,12.7,yes,no,8,5,16,4,2000,151,2016,562,79.41,39.8
Micromax,Android,15.24,yes,no,8,5,32,4,3000,159,2016,883,99.62,29.86
Micromax,Android,12.7,no,no,5,2,32,4,2000,159,2016,1026,49.63,14.86
Micromax,Android,13.49,no,no,8,5,32,4,2500,159,2016,999,71.7,21.45
Micromax,Android,12.7,yes,no,13,5,16,4,2500,159,2016,617,100.15,40.21
Micromax,Android,10.95,yes,no,5,5,32,4,1750,159,2016,962,101.08,30.42
Micromax,Android,13.49,no,no,8,5,16,4,2500,159,2016,1073,79.89,23.96
Micromax,Android,13.49,yes,no,13,5,16,4,3000,159,2016,683,178.79,71.58
Micromax,Android,13.49,yes,no,13,8,32,4,3000,162,2016,736,90.78,36.25
Micromax,Android,12.7,no,no,5,2,32,4,3000,143,2015,750,169.37,67.95
Micromax,Android,12.7,yes,no,13,5,16,4,2100,128,2015,992,128.68,38.54
Micromax,Android,13.49,yes,no,13,5,16,4,2500,145,2015,1031,149.58,44.84
Micromax,Android,11.27,yes,no,8,5,32,4,2000,143,2015,704,90.63,36.21
Micromax,Android,12.7,no,no,13,5,16,4,2500,143,2015,725,121.76,48.87
Micromax,Android,12.7,yes,no,8,2,16,4,2000,155,2015,567,58.61,29.32
Micromax,Android,13.02,yes,no,13,5,16,4,2900,143,2015,747,167.8,67.23
Micromax,Android,13.49,no,no,13,5,32,4,2820,143,2015,925,150.93,45.27
Micromax,Android,12.7,no,no,13,2,32,4,2500,135,2015,669,90.3,36
Micromax,Android,8.41,no,no,1.3,0.3,16,4,1200,143,2015,731,39.44,15.85
Micromax,Android,12.7,no,no,8,5,32,4,2800,144,2015,1014,120.42,36.06
Micromax,Android,11.43,yes,no,8,5,16,4,2000,97,2015,898,250.73,75.09
Micromax,Android,20.32,no,no,5,2,32,4,4000,143,2015,625,131.91,52.72
Micromax,Android,12.7,yes,no,13,5,16,4,2260,143,2015,794,229.87,92.01
Micromax,Android,10.95,no,no,5,2,32,4,1700,136,2015,624,91.28,36.69
Micromax,Android,15.24,no,no,8,2,32,4,3000,143,2015,675,139.55,55.68
Micromax,Android,12.7,no,no,13,5,16,4,2400,143,2015,810,149.49,44.63
Micromax,Android,11.27,no,no,8,2,32,4,2000,143,2015,1064,110.42,33.22
Micromax,Android,13.49,no,no,5,0.3,32,4,2820,143,2015,601,108.89,43.59
Micromax,Android,11.27,no,no,8,2,32,4,2000,134,2015,901,68.7,20.55
Micromax,Android,10.16,no,no,0.3,0.3,16,4,1200,123,2015,734,60.96,24.43
Micromax,Android,12.7,no,no,8,2,32,4,3000,170,2015,957,128.04,38.48
Micromax,Android,10.16,no,no,2,0.3,16,4,1450,143,2015,740,60.11,24.24
Micromax,Android,12.7,no,no,5,0.3,16,4,1800,143,2015,801,79.68,23.89
Micromax,Android,10.95,no,no,5,0.3,32,4,1700,143,2015,667,89.63,35.98
Micromax,Android,10.16,no,no,2,0.3,16,4,1300,146.5,2014,1052,58.67,17.56
Micromax,Android,10.95,no,no,8,2,32,4,2000,138,2015,798,97.96,39.13
Micromax,Android,20.32,no,no,5,2,32,4,4400,310.5,2015,604,149.34,59.78
Micromax,Android,17.78,no,no,5,0.3,32,4,3200,306,2015,981,88.83,26.54
Micromax,Android,11.27,no,no,13,13,16,4,2300,138,2014,575,239.57,119.65
Micromax,Android,12.7,no,no,8,2,32,4,3000,143,2015,954,150.09,45.12
Micromax,Android,11.27,no,no,8,5,32,4,2000,123,2014,672,149.26,59.51
Micromax,Android,10.95,no,no,5,2,16,4,1700,136,2014,920,78.93,23.69
Micromax,Android,12.7,no,no,13,5,32,4,2500,146.5,2014,871,170.29,51.05
Micromax,Android,10.16,no,no,2,0.3,16,4,2000,146.5,2014,1032,69.24,20.73
Micromax,Android,13.49,no,no,8,2,32,4,2350,146,2014,1066,139.04,41.58
Micromax,Android,12.7,no,no,8,2,32,4,2000,138,2014,1054,169.7,50.71
Micromax,Android,10.16,no,no,5,0.3,16,4,1750,146.5,2014,1050,90.29,27.02
Micromax,Android,13.49,no,no,16,5,32,4,2300,146.5,2014,756,302.11,120.73
Micromax,Windows,12.7,no,no,8,2,32,4,2000,146.5,2014,668,121.61,48.6
Micromax,Windows,10.16,no,no,5,0.3,32,4,1500,146.5,2014,855,78.74,23.63
Micromax,Android,10.16,no,no,2,0.3,16,4,2100,146.5,2014,730,58.68,23.4
Micromax,Android,11.27,no,no,5,2,16,4,2000,158,2014,797,90.06,35.92
Micromax,Android,12.7,no,no,5,0.3,16,4,1900,180,2014,759,90.56,36.25
Micromax,Others,6.35,no,no,0.3,2,16,4,3000,146.5,2014,664,19.87,7.87
Micromax,Android,12.7,no,no,8,2,16,4,2000,159,2014,791,122.17,48.77
Micromax,Android,12.7,no,no,8,2,16,4,2000,168,2014,584,111.18,55.56
Micromax,Android,15.24,no,no,5,0.3,32,4,2500,202,2014,653,101.64,40.68
